"ID","CNword","BH"
17015,"瓁",17
17016,"瓂",17
17017,"甓",17
17018,"甔",17
17019,"甕",17
17020,"疃",17
17021,"疄",17
17022,"癁",17
17023,"療",17
17024,"癄",17
17025,"癅",17
17026,"癆",17
17027,"癇",17
17028,"癈",17
17029,"癉",17
17030,"癋",17
17031,"癌",17
17032,"癍",17
17033,"癎",17
17034,"癘",17
17035,"皢",17
17036,"皤",17
17037,"皥",17
17038,"皼",17
17039,"盨",17
17040,"盩",17
17041,"盪",17
17042,"瞤",17
17043,"瞦",17
17044,"瞧",17
17045,"瞨",17
17046,"瞩",17
17047,"瞪",17
17048,"瞫",17
17049,"瞬",17
17050,"瞭",17
17051,"瞮",17
17052,"瞯",17
17053,"瞲",17
17054,"瞳",17
17055,"瞴",17
17056,"瞵",17
17057,"瞶",17
17058,"瞷",17
17059,"瞸",17
17060,"矯",17
17061,"矰",17
17062,"磯",17
17063,"磰",17
17064,"磱",17
17065,"磳",17
17066,"磴",17
17067,"磵",17
17068,"磶",17
17069,"磷",17
17070,"磸",17
17071,"磹",17
17072,"磻",17
17073,"磼",17
17074,"磽",17
17075,"磾",17
17076,"磿",17
17077,"礀",17
17078,"礁",17
17079,"礂",17
17080,"礃",17
17081,"礄",17
17082,"礅",17
17083,"礇",17
17084,"礈",17
17085,"礍",17
17086,"禦",17
17087,"禬",17
17088,"禮",17
17089,"禯",17
17090,"穉",17
17091,"穕",17
17092,"穖",17
17093,"穗",17
17094,"穘",17
17095,"穙",17
17096,"穚",17
17097,"穛",17
17098,"穜",17
17099,"穝",17
17100,"穞",17
17101,"穟",17
17102,"窾",17
17103,"竀",17
17104,"竁",17
17105,"竂",17
17106,"竃",17
17107,"竲",17
17108,"竳",17
17109,"竴",17
17110,"篲",17
17111,"篵",17
17112,"篶",17
17113,"篸",17
17114,"篹",17
17115,"篺",17
17116,"篻",17
17117,"篼",17
17118,"篾",17
17119,"篿",17
17120,"簀",17
17121,"簁",17
17122,"簂",17
17123,"簃",17
17124,"簄",17
17125,"簅",17
17126,"簆",17
17127,"簇",17
17128,"簈",17
17129,"簊",17
17130,"簋",17
17131,"簌",17
17132,"簍",17
17133,"簎",17
17134,"簏",17
17135,"簐",17
17136,"簒",17
17137,"簓",17
17138,"簕",17
17139,"簖",17
17140,"簗",17
17141,"簘",17
17142,"簧",17
17143,"簻",17
17144,"糛",17
17145,"糜",17
17146,"糝",17
17147,"糞",17
17148,"糟",17
17149,"糠",17
17150,"糡",17
17151,"縩",17
17152,"縬",17
17153,"縮",17
17154,"縯",17
17155,"縰",17
17156,"縱",17
17157,"縲",17
17158,"縳",17
17159,"縴",17
17160,"縵",17
17161,"縶",17
17162,"縷",17
17163,"縹",17
17164,"縻",17
17165,"縼",17
17166,"總",17
17167,"績",17
17168,"縿",17
17169,"繀",17
17170,"繁",17
17171,"繂",17
17172,"繃",17
17173,"繄",17
17174,"繅",17
17175,"繆",17
17176,"繇",17
17177,"繈",17
17178,"繉",17
17179,"繊",17
17180,"繋",17
17181,"繌",17
17182,"繍",17
17183,"繤",17
17184,"罄",17
17185,"罅",17
17186,"罆",17
17187,"罽",17
17188,"罾",17
17189,"罿",17
17190,"羀",17
17191,"羁",17
17192,"翲",17
17193,"翳",17
17194,"翵",17
17195,"翶",17
17196,"翼",17
17197,"耫",17
17198,"耬",17
17199,"聯",17
17200,"聰",17
17201,"聲",17
17202,"聳",17
17203,"聴",17
17204,"膥",17
17205,"膺",17
17206,"膻",17
17207,"膽",17
17208,"膾",17
17209,"膿",17
17210,"臀",17
17211,"臁",17
17212,"臂",17
17213,"臃",17
17214,"臄",17
17215,"臅",17
17216,"臆",17
17217,"臉",17
17218,"臊",17
17219,"臌",17
17220,"臒",17
17221,"臨",17
17222,"臩",17
17223,"舊",17
17224,"艚",17
17225,"艛",17
17226,"艜",17
17227,"艝",17
17228,"艱",17
17229,"薰",17
17230,"薱",17
17231,"薲",17
17232,"薴",17
17233,"薵",17
17234,"薶",17
17235,"薷",17
17236,"薸",17
17237,"薹",17
17238,"薺",17
17239,"薻",17
17240,"薼",17
17241,"薾",17
17242,"薿",17
17243,"藀",17
17244,"藁",17
17245,"藂",17
17246,"藃",17
17247,"藄",17
17248,"藅",17
17249,"藆",17
17250,"藈",17
17251,"藉",17
17252,"藊",17
17253,"藋",17
17254,"藌",17
17255,"藍",17
17256,"藎",17
17257,"藏",17
17258,"藐",17
17259,"藑",17
17260,"藒",17
17261,"藓",17
17262,"藗",17
17263,"藡",17
17264,"藬",17
17265,"藱",17
17266,"蘤",17
17267,"虧",17
17268,"虨",17
17269,"螪",17
17270,"螫",17
17271,"螬",17
17272,"螮",17
17273,"螰",17
17274,"螱",17
17275,"螲",17
17276,"螳",17
17277,"螵",17
17278,"螷",17
17279,"螸",17
17280,"螹",17
17281,"螺",17
17282,"螻",17
17283,"螼",17
17284,"螽",17
17285,"螾",17
17286,"螿",17
17287,"蟀",17
17288,"蟁",17
17289,"蟂",17
17290,"蟃",17
17291,"蟄",17
17292,"蟅",17
17293,"蟈",17
17294,"蟉",17
17295,"蟊",17
17296,"蟋",17
17297,"蟌",17
17298,"蟍",17
17299,"蟎",17
17300,"蟏",17
17301,"蟐",17
17302,"蟑",17
17303,"蟓",17
17304,"蟝",17
17305,"蟞",17
17306,"蟥",17
17307,"蠁",17
17308,"蠎",17
17309,"褺",17
17310,"褻",17
17311,"褼",17
17312,"褽",17
17313,"襁",17
17314,"襃",17
17315,"襄",17
17316,"襆",17
17317,"襇",17
17318,"襈",17
17319,"襉",17
17320,"襊",17
17321,"襋",17
17322,"襌",17
17323,"襍",17
17324,"襎",17
17325,"襏",17
17326,"襑",17
17327,"襓",17
17328,"襕",17
17329,"襖",17
17330,"襚",17
17331,"覫",17
17332,"覬",17
17333,"覭",17
17334,"覮",17
17335,"覯",17
17336,"觲",17
17337,"觳",17
17338,"謄",17
17339,"謅",17
17340,"謆",17
17341,"謇",17
17342,"謈",17
17343,"謋",17
17344,"謌",17
17345,"謍",17
17346,"謐",17
17347,"謑",17
17348,"謒",17
17349,"謓",17
17350,"謕",17
17351,"謖",17
17352,"謗",17
17353,"謘",17
17354,"謙",17
17355,"謚",17
17356,"講",17
17357,"謜",17
17358,"謝",17
17359,"謞",17
17360,"謟",17
17361,"謠",17
17362,"謡",17
17363,"謢",17
17364,"謧",17
17365,"謨",17
17366,"謩",17
17367,"謷",17
17368,"謸",17
17369,"谿",17
17370,"豀",17
17371,"豁",17
17372,"豏",17
17373,"豯",17
17374,"豰",17
17375,"豲",17
17376,"豳",17
17377,"貔",17
17378,"貕",17
17379,"貖",17
17380,"貘",17
17381,"賶",17
17382,"賷",17
17383,"賹",17
17384,"賺",17
17385,"賻",17
17386,"購",17
17387,"賽",17
17388,"贅",17
17389,"赡",17
17390,"赢",17
17391,"赯",17
17392,"趨",17
17393,"蹇",17
17394,"蹈",17
17395,"蹊",17
17396,"蹋",17
17397,"蹌",17
17398,"蹍",17
17399,"蹎",17
17400,"蹏",17
17401,"蹐",17
17402,"蹑",17
17403,"蹒",17
17404,"蹓",17
17405,"蹕",17
17406,"蹥",17
17407,"輽",17
17408,"輾",17
17409,"輿",17
17410,"轀",17
17411,"轁",17
17412,"轂",17
17413,"轃",17
17414,"轄",17
17415,"轅",17
17416,"轋",17
17417,"辪",17
17418,"辫",17
17419,"邃",17
17420,"邇",17
17421,"邈",17
17422,"邉",17
17423,"鄻",17
17424,"鄼",17
17425,"鄽",17
17426,"鄾",17
17427,"鄿",17
17428,"醘",17
17429,"醞",17
17430,"醟",17
17431,"醠",17
17432,"醡",17
17433,"醢",17
17434,"醣",17
17435,"醤",17
17436,"醨",17
17437,"鍇",17
17438,"鍉",17
17439,"鍊",17
17440,"鍌",17
17441,"鍍",17
17442,"鍎",17
17443,"鍏",17
17444,"鍐",17
17445,"鍑",17
17446,"鍒",17
17447,"鍓",17
17448,"鍔",17
17449,"鍕",17
17450,"鍖",17
17451,"鍗",17
17452,"鍘",17
17453,"鍙",17
17454,"鍚",17
17455,"鍛",17
17456,"鍜",17
17457,"鍝",17
17458,"鍞",17
17459,"鍟",17
17460,"鍠",17
17461,"鍡",17
17462,"鍢",17
17463,"鍤",17
17464,"鍥",17
17465,"鍦",17
17466,"鍧",17
17467,"鍨",17
17468,"鍪",17
17469,"鍫",17
17470,"鍬",17
17471,"鍭",17
17472,"鍮",17
17473,"鍯",17
17474,"鍰",17
17475,"鍱",17
17476,"鍲",17
17477,"鍳",17
17478,"鍴",17
17479,"鍶",17
17480,"鍷",17
17481,"鍸",17
17482,"鍹",17
17483,"鍻",17
17484,"鍼",17
17485,"鍽",17
17486,"鍾",17
17487,"鍿",17
17488,"鎀",17
17489,"鎂",17
17490,"鎃",17
17491,"鎄",17
17492,"鎅",17
17493,"鎆",17
17494,"鎇",17
17495,"鎈",17
17496,"鎚",17
17497,"鎝",17
17498,"鎡",17
17499,"鎪",17
17500,"鎺",17
17501,"镡",17
17502,"镢",17
17503,"镣",17
17504,"镤",17
17505,"镥",17
17506,"镦",17
17507,"镧",17
17508,"镨",17
17509,"镩",17
17510,"镪",17
17511,"镫",17
17512,"闃",17
17513,"闄",17
17514,"闅",17
17515,"闆",17
17516,"闇",17
17517,"闈",17
17518,"闉",17
17519,"闊",17
17520,"闋",17
17521,"闌",17
17522,"闎",17
17523,"闏",17
17524,"隳",17
17525,"隸",17
17526,"雖",17
17527,"雘",17
17528,"雚",17
17529,"霘",17
17530,"霚",17
17531,"霛",17
17532,"霜",17
17533,"霝",17
17534,"霞",17
17535,"霟",17
17536,"霠",17
17537,"霡",17
17538,"鞚",17
17539,"鞛",17
17540,"鞜",17
17541,"鞝",17
17542,"鞞",17
17543,"鞟",17
17544,"鞠",17
17545,"鞡",17
17546,"鞬",17
17547,"韓",17
17548,"韔",17
17549,"韕",17
17550,"韱",17
17551,"韺",17
17552,"顀",17
17553,"顁",17
17554,"顂",17
17555,"顃",17
17556,"顄",17
17557,"顅",17
17558,"顆",17
17559,"顇",17
17560,"顈",17
17561,"顉",17
17562,"顊",17
17563,"颶",17
17564,"颷",17
17565,"餥",17
17566,"餪",17
17567,"餫",17
17568,"餬",17
17569,"餭",17
17570,"餯",17
17571,"餰",17
17572,"餱",17
17573,"餲",17
17574,"餳",17
17575,"餴",17
17576,"餵",17
17577,"餶",17
17578,"餷",17
17579,"餸",17
17580,"餽",17
17581,"餿",17
17582,"馘",17
17583,"馡",17
17584,"馢",17
17585,"馣",17
17586,"駴",17
17587,"駵",17
17588,"駶",17
17589,"駷",17
17590,"駸",17
17591,"駹",17
17592,"駺",17
17593,"駻",17
17594,"駼",17
17595,"駽",17
17596,"駾",17
17597,"駿",17
17598,"騀",17
17599,"騁",17
17600,"騂",17
17601,"騃",17
17602,"骤",17
17603,"髀",17
17604,"髁",17
17605,"髼",17
17606,"髽",17
17607,"髾",17
17608,"髿",17
17609,"鬀",17
17610,"鬁",17
17611,"鬂",17
17612,"鬴",17
17613,"魊",17
17614,"魋",17
17615,"魌",17
17616,"魍",17
17617,"魎",17
17618,"魏",17
17619,"鮆",17
17620,"鮙",17
17621,"鮚",17
17622,"鮛",17
17623,"鮜",17
17624,"鮝",17
17625,"鮞",17
17626,"鮟",17
17627,"鮠",17
17628,"鮡",17
17629,"鮢",17
17630,"鮤",17
17631,"鮥",17
17632,"鮦",17
17633,"鮧",17
17634,"鮨",17
17635,"鮩",17
17636,"鮪",17
17637,"鮫",17
17638,"鮬",17
17639,"鮭",17
17640,"鮮",17
17641,"鮯",17
17642,"鮰",17
17643,"鮱",17
17644,"鮲",17
17645,"鮳",17
17646,"鮴",17
17647,"鮺",17
17648,"鯅",17
17649,"鯈",17
17650,"鯎",17
17651,"鯐",17
17652,"鲼",17
17653,"鲽",17
17654,"鲾",17
17655,"鲿",17
17656,"鳀",17
17657,"鳁",17
17658,"鳂",17
17659,"鳃",17
17660,"鳄",17
17661,"鳅",17
17662,"鳆",17
17663,"鳇",17
17664,"鳈",17
17665,"鳉",17
17666,"鳊",17
17667,"鳋",17
17668,"鴜",17
17669,"鴭",17
17670,"鴮",17
17671,"鴯",17
17672,"鴰",17
17673,"鴱",17
17674,"鴲",17
17675,"鴳",17
17676,"鴴",17
17677,"鴵",17
17678,"鴶",17
17679,"鴷",17
17680,"鴸",17
17681,"鴹",17
17682,"鴺",17
17683,"鴻",17
17684,"鴼",17
17685,"鴽",17
17686,"鴾",17
17687,"鴿",17
17688,"鵀",17
17689,"鵁",17
17690,"鵂",17
17691,"鵃",17
17692,"鵄",17
17693,"鵅",17
17694,"鵆",17
17695,"鵇",17
17696,"鵈",17
17697,"鵉",17
17698,"鵐",17
17699,"鹩",17
17700,"鹪",17
17701,"鹫",17
17702,"鹬",17
17703,"麉",17
17704,"麊",17
17705,"麋",17
17706,"麯",17
17707,"麰",17
17708,"麿",17
17709,"黊",17
17710,"黋",17
17711,"黏",17
17712,"黚",17
17713,"黛",17
17714,"黜",17
17715,"點",17
17716,"黻",17
17717,"黿",17
17718,"鼢",17
17719,"鼣",17
17720,"鼤",17
17721,"鼾",17
17722,"鼿",17
17723,"齋",17
17724,"齔",17
17725,"齢",17
17726,"龋",17
17727,"龌",17
17728,"龜",17
17729,"龠",17
17730,"儭",18
17731,"儮",18
17732,"儯",18
17733,"儱",18
17734,"儵",18
17735,"冁",18
17736,"叢",18
17737,"嚔",18
17738,"嚕",18
17739,"嚖",18
17740,"嚗",18
17741,"嚘",18
17742,"嚙",18
17743,"嚚",18
17744,"嚛",18
17745,"嚜",18
17746,"嚞",18
17747,"嚟",18
17748,"嚠",18
17749,"嚡",18
17750,"嚢",18
17751,"嚣",18
17752,"嚤",18
17753,"壘",18
17754,"壝",18
17755,"夑",18
17756,"奰",18
17757,"嬸",18
17758,"嬻",18
17759,"嬼",18
17760,"屩",18
17761,"屪",18
17762,"巀",18
17763,"巂",18
17764,"幮",18
17765,"廫",18
17766,"彝",18
17767,"彞",18
17768,"懕",18
17769,"懖",18
17770,"懘",18
17771,"懟",18
17772,"懣",18
17773,"懪",18
17774,"懫",18
17775,"懬",18
17776,"懮",18
17777,"懰",18
17778,"懳",18
17779,"懴",18
17780,"懵",18
17781,"戳",18
17782,"擥",18
17783,"擪",18
17784,"擵",18
17785,"擶",18
17786,"擷",18
17787,"擸",18
17788,"擹",18
17789,"擺",18
17790,"擻",18
17791,"擼",18
17792,"擽",18
17793,"擾",18
17794,"攂",18
17795,"攄",18
17796,"攅",18
17797,"攆",18
17798,"斔",18
17799,"斷",18
17800,"旛",18
17801,"旞",18
17802,"曘",18
17803,"曛",18
17804,"曜",18
17805,"曞",18
17806,"曠",18
17807,"檫",18
17808,"檭",18
17809,"檮",18
17810,"檯",18
17811,"檰",18
17812,"檱",18
17813,"檲",18
17814,"檳",18
17815,"檵",18
17816,"檶",18
17817,"檷",18
17818,"檸",18
17819,"檹",18
17820,"檺",18
17821,"檻",18
17822,"檼",18
17823,"檽",18
17824,"檾",18
17825,"檿",18
17826,"櫀",18
17827,"櫁",18
17828,"櫂",18
17829,"櫃",18
17830,"櫄",18
17831,"櫅",18
17832,"櫇",18
17833,"櫈",18
17834,"櫉",18
17835,"櫊",18
17836,"櫎",18
17837,"櫒",18
17838,"櫔",18
17839,"櫗",18
17840,"櫙",18
17841,"櫚",18
17842,"櫡",18
17843,"櫭",18
17844,"歞",18
17845,"歸",18
17846,"殯",18
17847,"毉",18
17848,"濷",18
17849,"濺",18
17850,"濼",18
17851,"濽",18
17852,"濾",18
17853,"瀀",18
17854,"瀂",18
17855,"瀃",18
17856,"瀅",18
17857,"瀆",18
17858,"瀈",18
17859,"瀉",18
17860,"瀊",18
17861,"瀋",18
17862,"瀌",18
17863,"瀍",18
17864,"瀏",18
17865,"瀐",18
17866,"瀑",18
17867,"瀒",18
17868,"瀓",18
17869,"瀔",18
17870,"瀦",18
17871,"燸",18
17872,"燹",18
17873,"燺",18
17874,"燻",18
17875,"燼",18
17876,"燽",18
17877,"燾",18
17878,"燿",18
17879,"爀",18
17880,"爁",18
17881,"爃",18
17882,"爄",18
17883,"爇",18
17884,"爌",18
17885,"爗",18
17886,"犡",18
17887,"獵",18
17888,"獶",18
17889,"璧",18
17890,"璶",18
17891,"璸",18
17892,"璹",18
17893,"璻",18
17894,"璼",18
17895,"璾",18
17896,"璿",18
17897,"瓀",18
17898,"瓊",18
17899,"瓋",18
17900,"瓍",18
17901,"甖",18
17902,"疅",18
17903,"癏",18
17904,"癐",18
17905,"癑",18
17906,"癒",18
17907,"癓",18
17908,"癔",18
17909,"癕",18
17910,"癖",18
17911,"癗",18
17912,"癙",18
17913,"癚",18
17914,"癛",18
17915,"癜",18
17916,"癝",18
17917,"癞",18
17918,"癤",18
17919,"皦",18
17920,"皧",18
17921,"皨",18
17922,"皽",18
17923,"盫",18
17924,"盬",18
17925,"瞹",18
17926,"瞺",18
17927,"瞻",18
17928,"瞼",18
17929,"瞽",18
17930,"瞾",18
17931,"瞿",18
17932,"矀",18
17933,"矁",18
17934,"矂",18
17935,"矆",18
17936,"矇",18
17937,"矱",18
17938,"礆",18
17939,"礉",18
17940,"礊",18
17941,"礋",18
17942,"礌",18
17943,"礎",18
17944,"礏",18
17945,"礐",18
17946,"礑",18
17947,"礒",18
17948,"礓",18
17949,"礔",18
17950,"礕",18
17951,"礖",18
17952,"礚",18
17953,"礜",18
17954,"礞",18
17955,"礠",18
17956,"礡",18
17957,"禰",18
17958,"禱",18
17959,"禲",18
17960,"穠",18
17961,"穡",18
17962,"穢",18
17963,"穣",18
17964,"穥",18
17965,"穫",18
17966,"竄",18
17967,"竅",18
17968,"竆",18
17969,"竵",18
17970,"篽",18
17971,"簙",18
17972,"簚",18
17973,"簛",18
17974,"簜",18
17975,"簝",18
17976,"簞",18
17977,"簟",18
17978,"簠",18
17979,"簡",18
17980,"簢",18
17981,"簣",18
17982,"簤",18
17983,"簥",18
17984,"簦",18
17985,"簨",18
17986,"簩",18
17987,"簪",18
17988,"簭",18
17989,"簮",18
17990,"簯",18
17991,"簰",18
17992,"簱",18
17993,"簲",18
17994,"簶",18
17995,"糣",18
17996,"糤",18
17997,"糥",18
17998,"糦",18
17999,"糧",18
18000,"糨",18
18001,"繎",18
18002,"繏",18
18003,"繐",18
18004,"繑",18
18005,"繒",18
18006,"繓",18
18007,"織",18
18008,"繕",18
18009,"繖",18
18010,"繗",18
18011,"繘",18
18012,"繙",18
18013,"繚",18
18014,"繛",18
18015,"繜",18
18016,"繝",18
18017,"繞",18
18018,"繟",18
18019,"繠",18
18020,"繢",18
18021,"繣",18
18022,"繥",18
18023,"繦",18
18024,"繧",18
18025,"繨",18
18026,"繭",18
18027,"繸",18
18028,"罇",18
18029,"罈",18
18030,"罉",18
18031,"羂",18
18032,"羃",18
18033,"羳",18
18034,"羴",18
18035,"羵",18
18036,"翷",18
18037,"翸",18
18038,"翹",18
18039,"翺",18
18040,"翻",18
18041,"耭",18
18042,"耮",18
18043,"聵",18
18044,"聶",18
18045,"職",18
18046,"臍",18
18047,"臎",18
18048,"臏",18
18049,"臐",18
18050,"臑",18
18051,"臓",18
18052,"臗",18
18053,"舙",18
18054,"艞",18
18055,"艟",18
18056,"艠",18
18057,"艥",18
18058,"藕",18
18059,"藖",18
18060,"藘",18
18061,"藙",18
18062,"藚",18
18063,"藛",18
18064,"藜",18
18065,"藝",18
18066,"藞",18
18067,"藟",18
18068,"藠",18
18069,"藢",18
18070,"藣",18
18071,"藤",18
18072,"藥",18
18073,"藦",18
18074,"藧",18
18075,"藨",18
18076,"藩",18
18077,"藪",18
18078,"藫",18
18079,"藭",18
18080,"藯",18
18081,"藰",18
18082,"藲",18
18083,"藳",18
18084,"藴",18
18085,"藵",18
18086,"藷",18
18087,"藸",18
18088,"虩",18
18089,"蟔",18
18090,"蟖",18
18091,"蟗",18
18092,"蟘",18
18093,"蟙",18
18094,"蟚",18
18095,"蟛",18
18096,"蟜",18
18097,"蟟",18
18098,"蟠",18
18099,"蟡",18
18100,"蟢",18
18101,"蟣",18
18102,"蟤",18
18103,"蟦",18
18104,"蟧",18
18105,"蟨",18
18106,"蟩",18
18107,"蟪",18
18108,"蟫",18
18109,"蟬",18
18110,"蟭",18
18111,"蟮",18
18112,"蟯",18
18113,"蟱",18
18114,"蟲",18
18115,"蟳",18
18116,"蟴",18
18117,"蟵",18
18118,"蟼",18
18119,"蟽",18
18120,"蠂",18
18121,"蠄",18
18122,"蠆",18
18123,"蠇",18
18124,"襗",18
18125,"襘",18
18126,"襙",18
18127,"襛",18
18128,"襜",18
18129,"襝",18
18130,"襟",18
18131,"襠",18
18132,"襡",18
18133,"襢",18
18134,"覆",18
18135,"覰",18
18136,"覱",18
18137,"覲",18
18138,"観",18
18139,"覷",18
18140,"觴",18
18141,"觵",18
18142,"謣",18
18143,"謤",18
18144,"謥",18
18145,"謦",18
18146,"謪",18
18147,"謫",18
18148,"謬",18
18149,"謭",18
18150,"謮",18
18151,"謯",18
18152,"謰",18
18153,"謱",18
18154,"謲",18
18155,"謳",18
18156,"謴",18
18157,"謵",18
18158,"謶",18
18159,"謹",18
18160,"謺",18
18161,"謻",18
18162,"謼",18
18163,"謾",18
18164,"譀",18
18165,"譁",18
18166,"譇",18
18167,"豂",18
18168,"豃",18
18169,"豐",18
18170,"豴",18
18171,"豵",18
18172,"貗",18
18173,"貙",18
18174,"賾",18
18175,"賿",18
18176,"贀",18
18177,"贁",18
18178,"贂",18
18179,"贃",18
18180,"贄",18
18181,"趩",18
18182,"趪",18
18183,"蹔",18
18184,"蹖",18
18185,"蹗",18
18186,"蹘",18
18187,"蹙",18
18188,"蹚",18
18189,"蹛",18
18190,"蹜",18
18191,"蹝",18
18192,"蹞",18
18193,"蹟",18
18194,"蹠",18
18195,"蹡",18
18196,"蹢",18
18197,"蹣",18
18198,"蹤",18
18199,"蹦",18
18200,"蹧",18
18201,"蹩",18
18202,"躀",18
18203,"躇",18
18204,"躿",18
18205,"軀",18
18206,"軁",18
18207,"轆",18
18208,"轇",18
18209,"轈",18
18210,"轉",18
18211,"轊",18
18212,"轌",18
18213,"辬",18
18214,"邊",18
18215,"邋",18
18216,"邌",18
18217,"鄨",18
18218,"酀",18
18219,"酂",18
18220,"醥",18
18221,"醦",18
18222,"醧",18
18223,"醩",18
18224,"醪",18
18225,"醫",18
18226,"醬",18
18227,"釐",18
18228,"鎉",18
18229,"鎊",18
18230,"鎋",18
18231,"鎌",18
18232,"鎍",18
18233,"鎎",18
18234,"鎏",18
18235,"鎐",18
18236,"鎑",18
18237,"鎒",18
18238,"鎓",18
18239,"鎔",18
18240,"鎕",18
18241,"鎖",18
18242,"鎗",18
18243,"鎘",18
18244,"鎙",18
18245,"鎛",18
18246,"鎜",18
18247,"鎞",18
18248,"鎟",18
18249,"鎠",18
18250,"鎢",18
18251,"鎣",18
18252,"鎤",18
18253,"鎥",18
18254,"鎦",18
18255,"鎧",18
18256,"鎨",18
18257,"鎩",18
18258,"鎫",18
18259,"鎬",18
18260,"鎭",18
18261,"鎮",18
18262,"鎰",18
18263,"鎱",18
18264,"鎲",18
18265,"鎳",18
18266,"鎴",18
18267,"鎵",18
18268,"鎶",18
18269,"鎷",18
18270,"鎸",18
18271,"鎹",18
18272,"鎻",18
18273,"鎼",18
18274,"鎽",18
18275,"鎾",18
18276,"鎿",18
18277,"鏈",18
18278,"鏊",18
18279,"鏌",18
18280,"鏠",18
18281,"鏵",18
18282,"镬",18
18283,"镭",18
18284,"镮",18
18285,"镯",18
18286,"镰",18
18287,"镱",18
18288,"闐",18
18289,"闑",18
18290,"闒",18
18291,"闓",18
18292,"闔",18
18293,"闕",18
18294,"闖",18
18295,"闗",18
18296,"闘",18
18297,"隴",18
18298,"雗",18
18299,"雙",18
18300,"雛",18
18301,"雜",18
18302,"雝",18
18303,"雞",18
18304,"雟",18
18305,"雠",18
18306,"離",18
18307,"霢",18
18308,"霣",18
18309,"霤",18
18310,"霥",18
18311,"霧",18
18312,"霩",18
18313,"靝",18
18314,"鞢",18
18315,"鞣",18
18316,"鞤",18
18317,"鞥",18
18318,"鞦",18
18319,"鞧",18
18320,"鞨",18
18321,"鞩",18
18322,"鞪",18
18323,"鞫",18
18324,"鞭",18
18325,"鞮",18
18326,"鞯",18
18327,"鞰",18
18328,"韖",18
18329,"韗",18
18330,"韘",18
18331,"韙",18
18332,"韚",18
18333,"韞",18
18334,"韹",18
18335,"頾",18
18336,"頿",18
18337,"顋",18
18338,"題",18
18339,"額",18
18340,"顎",18
18341,"顏",18
18342,"顐",18
18343,"顑",18
18344,"顒",18
18345,"顓",18
18346,"顔",18
18347,"顕",18
18348,"颢",18
18349,"颣",18
18350,"颸",18
18351,"颹",18
18352,"颺",18
18353,"颼",18
18354,"颾",18
18355,"餮",18
18356,"餹",18
18357,"餺",18
18358,"餻",18
18359,"餼",18
18360,"餾",18
18361,"饀",18
18362,"饁",18
18363,"饂",18
18364,"饃",18
18365,"饆",18
18366,"饈",18
18367,"馤",18
18368,"馥",18
18369,"馦",18
18370,"馧",18
18371,"騄",18
18372,"騅",18
18373,"騆",18
18374,"騇",18
18375,"騈",18
18376,"騉",18
18377,"騊",18
18378,"騋",18
18379,"騌",18
18380,"騍",18
18381,"騎",18
18382,"騏",18
18383,"騐",18
18384,"騑",18
18385,"騒",18
18386,"験",18
18387,"騝",18
18388,"騧",18
18389,"髂",18
18390,"髃",18
18391,"髄",18
18392,"髅",18
18393,"髊",18
18394,"髜",18
18395,"鬃",18
18396,"鬄",18
18397,"鬅",18
18398,"鬆",18
18399,"鬈",18
18400,"鬩",18
18401,"鬵",18
18402,"鬶",18
18403,"鮵",18
18404,"鮶",18
18405,"鮷",18
18406,"鮸",18
18407,"鮹",18
18408,"鮻",18
18409,"鮼",18
18410,"鮽",18
18411,"鮾",18
18412,"鮿",18
18413,"鯀",18
18414,"鯁",18
18415,"鯂",18
18416,"鯃",18
18417,"鯄",18
18418,"鯆",18
18419,"鯇",18
18420,"鯉",18
18421,"鯊",18
18422,"鯋",18
18423,"鯌",18
18424,"鯍",18
18425,"鯏",18
18426,"鯑",18
18427,"鯒",18
18428,"鯓",18
18429,"鯽",18
18430,"鳌",18
18431,"鳍",18
18432,"鳎",18
18433,"鳏",18
18434,"鳐",18
18435,"鳑",18
18436,"鳒",18
18437,"鵊",18
18438,"鵋",18
18439,"鵌",18
18440,"鵍",18
18441,"鵎",18
18442,"鵏",18
18443,"鵑",18
18444,"鵒",18
18445,"鵓",18
18446,"鵔",18
18447,"鵕",18
18448,"鵖",18
18449,"鵗",18
18450,"鵘",18
18451,"鵙",18
18452,"鵚",18
18453,"鵛",18
18454,"鵜",18
18455,"鵝",18
18456,"鵞",18
18457,"鵟",18
18458,"鵠",18
18459,"鵢",18
18460,"鵣",18
18461,"鵤",18
18462,"鵥",18
18463,"鹭",18
18464,"鹮",18
18465,"鹯",18
18466,"鹰",18
18467,"麌",18
18468,"麍",18
18469,"麎",18
18470,"麏",18
18471,"麐",18
18472,"麱",18
18473,"麲",18
18474,"黝",18
18475,"黟",18
18476,"黠",18
18477,"黡",18
18478,"鼀",18
18479,"鼁",18
18480,"鼂",18
18481,"鼕",18
18482,"鼖",18
18483,"鼥",18
18484,"鼦",18
18485,"鼧",18
18486,"鼨",18
18487,"鼩",18
